id,label
2998,3
2999,6
3000,2
3001,0
3002,0
3003,6
3004,6
3005,4
3006,2
3007,6
3008,5
3009,4
3010,2
3011,2
3012,0
3013,6
3014,6
3015,3
3016,2
3017,4
3018,6
3019,3
3020,2
3021,3
3022,5
3023,6
3024,0
3025,3
3026,2
3027,2
3028,2
3029,4
3030,3
3031,4
3032,2
3033,3
3034,6
3035,6
3036,3
3037,3
3038,5
3039,6
3040,0
3041,6
3042,2
3043,3
3044,6
3045,3
3046,3
3047,3
3048,0
3049,5
3050,2
3051,3
3052,6
3053,2
3054,4
3055,2
3056,3
3057,1
3058,0
3059,2
3060,4
3061,0
3062,0
3063,3
3064,2
3065,6
3066,5
3067,6
3068,2
3069,6
3070,4
3071,4
3072,5
3073,2
3074,3
3075,5
3076,6
3077,6
3078,5
3079,3
3080,2
3081,5
3082,0
3083,0
3084,3
3085,5
3086,5
3087,2
3088,0
3089,5
3090,2
3091,6
3092,0
3093,3
3094,4
3095,2
3096,0
3097,3
3098,6
3099,4
3100,0
3101,0
3102,3
3103,3
3104,3
3105,5
3106,2
3107,6
3108,3
3109,5
3110,0
3111,6
3112,2
3113,3
3114,4
3115,4
3116,4
3117,5
3118,6
3119,1
3120,4
3121,1
3122,4
3123,4
3124,3
3125,2
3126,0
3127,4
3128,3
3129,4
3130,0
3131,2
3132,4
3133,1
3134,6
3135,2
3136,3
3137,3
3138,6
3139,5
3140,0
3141,3
3142,6
3143,6
3144,3
3145,3
3146,1
3147,4
3148,3
3149,3
3150,0
3151,2
3152,3
3153,6
3154,0
3155,0
3156,3
3157,3
3158,3
3159,6
3160,4
3161,2
3162,2
3163,5
3164,0
3165,4
3166,6
3167,4
3168,5
3169,4
3170,4
3171,6
3172,0
3173,5
3174,3
3175,6
3176,5
3177,6
3178,0
3179,4
3180,0
3181,3
3182,6
3183,0
3184,0
3185,4
3186,5
3187,3
3188,5
3189,6
3190,3
3191,6
3192,6
3193,5
3194,2
3195,6
3196,5
3197,6
3198,6
3199,3
3200,4
3201,3
3202,6
3203,0
3204,6
3205,0
3206,4
3207,2
3208,4
3209,4
3210,0
3211,2
3212,4
3213,2
3214,2
3215,0
3216,6
3217,0
3218,6
3219,0
3220,1
3221,6
3222,1
3223,4
3224,3
3225,3
3226,3
3227,6
3228,0
3229,4
3230,0
3231,0
3232,2
3233,6
3234,6
3235,6
3236,3
3237,6
3238,3
3239,6
3240,0
3241,3
3242,3
3243,3
3244,5
3245,0
3246,4
3247,3
3248,4
3249,4
3250,2
3251,6
3252,5
3253,3
3254,0
3255,0
3256,2
3257,3
3258,6
3259,5
3260,2
3261,6
3262,0
3263,3
3264,6
3265,6
3266,4
3267,6
3268,6
3269,2
3270,4
3271,4
3272,6
3273,1
3274,0
3275,6
3276,3
3277,5
3278,3
3279,3
3280,0
3281,3
3282,0
3283,4
3284,6
3285,6
3286,0
3287,6
3288,0
3289,5
3290,6
3291,4
3292,6
3293,0
3294,6
3295,5
3296,0
3297,6
3298,4
3299,6
3300,6
3301,4
3302,3
3303,3
3304,3
3305,4
3306,4
3307,6
3308,6
3309,6
3310,6
3311,0
3312,3
3313,3
3314,4
3315,0
3316,0
3317,6
3318,3
3319,0
3320,2
3321,1
3322,5
3323,3
3324,3
3325,6
3326,2
3327,0
3328,0
3329,6
3330,3
3331,2
3332,6
3333,4
3334,0
3335,6
3336,4
3337,3
3338,6
3339,3
3340,6
3341,6
3342,3
3343,2
3344,6
3345,2
3346,3
3347,0
3348,0
3349,0
3350,0
3351,6
3352,2
3353,3
3354,6
3355,6
3356,0
3357,6
3358,4
3359,3
3360,3
3361,6
3362,6
3363,4
3364,2
3365,2
3366,3
3367,2
3368,4
3369,0
3370,5
3371,3
3372,6
3373,6
3374,0
3375,3
3376,6
3377,3
3378,6
3379,2
3380,0
3381,3
3382,4
3383,6
3384,6
3385,2
3386,3
3387,2
3388,5
3389,2
3390,2
3391,3
3392,3
3393,3
3394,3
3395,4
3396,3
3397,6
3398,3
3399,3
3400,2
3401,4
3402,2
3403,0
3404,0
3405,2
3406,6
3407,4
3408,6
3409,2
3410,5
3411,2
3412,2
3413,0
3414,0
3415,2
3416,0
3417,4
3418,6
3419,2
3420,6
3421,3
3422,2
3423,5
3424,0
3425,6
3426,6
3427,4
3428,0
3429,4
3430,0
3431,3
3432,2
3433,3
3434,4
3435,3
3436,0
3437,5
3438,0
3439,2
3440,0
3441,4
3442,5
3443,5
3444,0
3445,4
3446,0
3447,3
3448,4
3449,2
3450,5
3451,3
3452,0
3453,3
3454,6
3455,6
3456,2
3457,3
3458,6
3459,2
3460,3
3461,6
3462,3
3463,6
3464,5
3465,2
3466,6
3467,5
3468,3
3469,3
3470,5
3471,6
3472,0
3473,3
3474,0
3475,0
3476,6
3477,6
3478,0
3479,1
3480,4
3481,4
3482,4
3483,3
3484,2
3485,4
3486,4
3487,3
3488,6
3489,3
3490,2
3491,0
3492,2
3493,4
3494,0
3495,0
3496,0
3497,0
3498,0
3499,5
3500,0
3501,3
3502,2
3503,5
3504,6
3505,5
3506,0
3507,4
3508,3
3509,0
3510,0
3511,6
3512,0
3513,3
3514,6
3515,0
3516,0
3517,1
3518,3
3519,6
3520,2
3521,3
3522,0
3523,3
3524,4
3525,4
3526,0
3527,3
3528,3
3529,4
3530,6
3531,0
3532,4
3533,0
3534,0
3535,3
3536,4
3537,3
3538,3
3539,3
3540,3
3541,5
3542,3
3543,4
3544,6
3545,6
3546,3
3547,0
3548,3
3549,3
3550,3
3551,1
3552,0
3553,2
3554,4
3555,6
3556,5
3557,5
3558,3
3559,6
3560,6
3561,6
3562,2
3563,6
3564,6
3565,3
3566,4
3567,6
3568,3
3569,4
3570,2
3571,6
3572,0
3573,3
3574,5
3575,0
3576,0
3577,2
3578,6
3579,6
3580,0
3581,0
3582,6
3583,3
3584,0
3585,3
3586,0
3587,2
3588,6
3589,0
3590,0
3591,6
3592,0
3593,0
3594,2
3595,4
3596,3
3597,2
3598,0
3599,5
3600,4
3601,4
3602,4
3603,0
3604,6
3605,5
3606,5
3607,6
3608,0
3609,0
3610,6
3611,6
3612,6
3613,3
3614,2
3615,5
3616,6
3617,6
3618,3
3619,4
3620,0
3621,3
3622,6
3623,1
3624,3
3625,5
3626,0
3627,2
3628,4
3629,0
3630,6
3631,0
3632,4
3633,6
3634,4
3635,3
3636,6
3637,3
3638,3
3639,6
3640,5
3641,6
3642,0
3643,0
3644,3
3645,5
3646,6
3647,6
3648,4
3649,0
3650,0
3651,6
3652,6
3653,0
3654,0
3655,3
3656,5
3657,0
3658,4
3659,0
3660,1
3661,3
3662,4
3663,3
3664,0
3665,4
3666,2
3667,5
3668,3
3669,5
3670,3
3671,2
3672,6
3673,4
3674,3
3675,3
3676,2
3677,3
3678,3
3679,6
3680,3
3681,6
3682,6
3683,6
3684,4
3685,6
3686,5
3687,2
3688,6
3689,5
3690,3
3691,0
3692,0
3693,2
3694,6
3695,5
3696,5
3697,2
3698,3
3699,6
3700,0
3701,0
3702,2
3703,3
3704,6
3705,3
3706,0
3707,3
3708,6
3709,6
3710,3
3711,5
3712,0
3713,3
3714,0
3715,0
3716,3
3717,3
3718,3
3719,3
3720,3
3721,2
3722,0
3723,5
3724,0
3725,0
3726,6
3727,3
3728,0
3729,0
3730,3
3731,3
3732,0
3733,4
3734,6
3735,3
3736,4
3737,6
3738,0
3739,6
3740,6
3741,6
3742,6
3743,4
3744,0
3745,5
3746,0
3747,6
3748,3
3749,6
3750,5
3751,3
3752,2
3753,0
3754,2
3755,4
3756,5
3757,3
3758,6
3759,6
3760,2
3761,4
3762,3
3763,0
3764,2
3765,6
3766,2
3767,0
3768,4
3769,3
3770,2
3771,6
3772,6
3773,2
3774,6
3775,5
3776,2
3777,2
3778,5
3779,3
3780,2
3781,2
3782,3
3783,2
3784,5
3785,5
3786,0
3787,5
3788,3
3789,4
3790,0
3791,6
3792,3
3793,0
3794,0
3795,0
3796,5
3797,6
3798,4
3799,4
3800,6
3801,5
3802,0
3803,2
3804,0
3805,4
3806,3
3807,0
3808,6
3809,6
3810,4
3811,2
3812,2
3813,4
3814,2
3815,0
3816,0
3817,2
3818,3
3819,3
3820,4
3821,3
3822,0
3823,6
3824,3
3825,4
3826,6
3827,3
3828,6
3829,3
3830,0
3831,0
3832,0
3833,3
3834,3
3835,0
3836,4
3837,0
3838,6
3839,6
3840,3
3841,2
3842,4
3843,4
3844,6
3845,3
3846,3
3847,4
3848,3
3849,3
3850,0
3851,3
3852,6
3853,0
3854,6
3855,6
3856,0
3857,6
3858,0
3859,3
3860,2
3861,4
3862,6
3863,4
3864,3
3865,0
3866,4
3867,6
3868,4
3869,0
3870,4
3871,3
3872,3
3873,2
3874,4
3875,0
3876,4
3877,3
3878,6
3879,2
3880,2
3881,6
3882,6
3883,0
3884,4
3885,3
3886,3
3887,0
3888,6
3889,0
3890,0
3891,0
3892,2
3893,3
3894,4
3895,6
3896,0
3897,0
3898,0
3899,2
3900,0
3901,0
3902,5
3903,0
3904,6
3905,3
3906,0
3907,3
3908,2
3909,6
3910,6
3911,4
3912,6
3913,6
3914,0
3915,2
3916,4
3917,0
3918,3
3919,4
3920,6
3921,5
3922,6
3923,6
3924,5
3925,0
3926,2
3927,3
3928,0
3929,6
3930,4
3931,3
3932,2
3933,4
3934,0
3935,3
3936,6
3937,2
3938,4
3939,3
3940,2
3941,4
3942,6
3943,2
3944,4
3945,0
3946,0
3947,4
3948,3
3949,3
3950,0
3951,0
3952,0
3953,6
3954,4
3955,4
3956,0
3957,6
3958,6
3959,1
3960,4
3961,3
3962,6
3963,6
3964,4
3965,4
3966,6
3967,4
3968,4
3969,2
3970,1
3971,2
3972,6
3973,4
3974,3
3975,2
3976,6
3977,3
3978,3
3979,0
3980,5
3981,3
3982,2
3983,4
3984,6
3985,0
3986,2
3987,5
3988,3
3989,1
3990,3
3991,6
3992,3
3993,6
3994,0
3995,6
3996,2
3997,3
3998,0
3999,2
4000,4
4001,0
4002,4
4003,6
4004,2
4005,2
4006,4
4007,5
4008,0
4009,0
4010,2
4011,2
4012,3
4013,2
4014,3
4015,4
4016,5
4017,2
4018,2
4019,3
4020,6
4021,6
4022,4
4023,3
4024,3
4025,5
4026,4
4027,0
4028,3
4029,4
4030,6
4031,6
4032,3
4033,4
4034,0
4035,2
4036,6
4037,0
4038,3
4039,2
4040,5
4041,0
4042,3
4043,3
4044,5
4045,6
4046,4
4047,5
4048,0
4049,2
4050,0
4051,4
4052,2
4053,5
4054,0
4055,3
4056,4
4057,4
4058,3
4059,6
4060,3
4061,6
4062,2
4063,0
4064,3
4065,5
4066,3
4067,2
4068,2
4069,6
4070,6
4071,5
4072,3
4073,6
4074,6
4075,4
4076,2
4077,6
4078,0
4079,2
4080,5
4081,4
4082,6
4083,6
4084,6
4085,0
4086,0
4087,3
4088,3
4089,6
4090,2
4091,1
4092,4
4093,3
4094,4
4095,2
4096,4
4097,5
4098,6
4099,3
4100,6
4101,0
4102,6
4103,4
4104,4
4105,0
4106,4
4107,3
4108,6
4109,0
4110,2
4111,4
4112,2
4113,5
4114,3
4115,5
4116,6
4117,3
4118,3
4119,4
4120,3
4121,3
4122,6
4123,3
4124,6
4125,0
4126,3
4127,3
4128,1
4129,3
4130,2
4131,6
4132,0
4133,6
4134,6
4135,0
4136,3
4137,2
4138,3
4139,4
4140,4
4141,6
4142,6
4143,0
4144,4
4145,6
4146,3
4147,6
4148,0
4149,0
4150,3
4151,3
4152,2
4153,0
4154,0
4155,3
4156,0
4157,5
4158,4
4159,5
4160,6
4161,6
4162,0
4163,0
4164,0
4165,5
4166,3
4167,0
4168,0
4169,5
4170,0
4171,0
4172,4
4173,3
4174,3
4175,5
4176,2
4177,3
4178,3
4179,0
4180,0
4181,6
4182,0
4183,3
4184,2
4185,0
4186,4
4187,3
4188,3
4189,5
4190,3
4191,6
4192,0
4193,6
4194,4
4195,3
4196,2
4197,3
4198,0
4199,3
4200,0
4201,0
4202,3
4203,4
4204,3
4205,2
4206,3
4207,4
4208,3
4209,2
4210,6
4211,0
4212,6
4213,4
4214,0
4215,5
4216,5
4217,6
4218,0
4219,2
4220,2
4221,6
4222,4
4223,4
4224,0
4225,3
4226,3
4227,3
4228,4
4229,3
4230,0
4231,2
4232,6
4233,6
4234,5
4235,1
4236,0
4237,2
4238,4
4239,2
4240,3
4241,3
4242,6
4243,5
4244,3
4245,6
4246,4
4247,6
4248,3
4249,4
4250,3
4251,0
4252,6
4253,6
4254,2
4255,6
4256,4
4257,0
4258,3
4259,0
4260,0
4261,0
4262,6
4263,0
4264,3
4265,4
4266,3
4267,0
4268,6
4269,0
4270,2
4271,3
4272,3
4273,4
4274,3
4275,3
4276,5
4277,3
4278,3
4279,5
4280,5
4281,4
4282,2
4283,6
4284,3
4285,0
4286,6
4287,6
4288,3
4289,3
4290,2
4291,6
4292,3
4293,0
4294,6
4295,1
4296,3
4297,3
4298,0
4299,4
4300,3
4301,2
4302,3
4303,6
4304,3
4305,3
4306,6
4307,6
4308,3
4309,3
4310,6
4311,0
4312,5
4313,4
4314,6
4315,3
4316,5
4317,6
4318,5
4319,0
4320,3
4321,3
4322,4
4323,3
4324,0
4325,4
4326,0
4327,2
4328,3
4329,0
4330,2
4331,0
4332,4
4333,5
4334,4
4335,0
4336,2
4337,3
4338,4
4339,0
4340,6
4341,3
4342,6
4343,3
4344,0
4345,4
4346,5
4347,0
4348,0
4349,6
4350,0
4351,4
4352,4
4353,6
4354,6
4355,0
4356,3
4357,4
4358,5
4359,3
4360,6
4361,4
4362,4
4363,5
4364,6
4365,4
4366,0
4367,4
4368,6
4369,3
4370,2
4371,2
4372,6
4373,6
4374,0
4375,3
4376,4
4377,3
4378,5
4379,0
4380,6
4381,0
4382,2
4383,3
4384,4
4385,3
4386,5
4387,2
4388,2
4389,0
4390,3
4391,6
4392,3
4393,3
4394,6
4395,3
4396,0
4397,5
4398,3
4399,0
4400,3
4401,6
4402,6
4403,4
4404,2
4405,0
4406,2
4407,3
4408,4
4409,3
4410,6
4411,4
4412,3
4413,3
4414,5
4415,0
4416,3
4417,3
4418,3
4419,2
4420,3
4421,2
4422,2
4423,0
4424,2
4425,3
4426,3
4427,2
4428,0
4429,3
4430,2
4431,6
4432,3
4433,5
4434,5
4435,3
4436,2
4437,3
4438,5
4439,6
4440,0
4441,4
4442,0
4443,6
4444,3
4445,4
4446,4
4447,2
4448,5
4449,5
4450,1
4451,0
4452,3
4453,0
4454,4
4455,3
4456,0
4457,3
4458,2
4459,3
4460,2
4461,6
4462,0
4463,6
4464,2
4465,3
4466,6
4467,3
4468,3
4469,6
4470,2
4471,5
4472,4
4473,0
4474,5
4475,5
4476,6
4477,3
4478,6
4479,3
4480,5
4481,2
4482,0
4483,5
4484,3
4485,3
4486,0
4487,6
4488,4
4489,3
4490,6
4491,4
4492,6
4493,6
4494,3
4495,2
4496,6
4497,4
4498,3
4499,0
4500,0
4501,1
4502,5
4503,3
4504,0
4505,2
4506,0
4507,5
4508,4
4509,4
4510,0
4511,3
4512,4
4513,6
4514,6
4515,3
4516,3
4517,2
4518,2
4519,3
4520,0
4521,3
4522,3
4523,5
4524,4
4525,6
4526,6
4527,3
4528,6
4529,0
4530,2
4531,6
4532,2
4533,5
4534,6
4535,2
4536,0
4537,3
4538,6
4539,2
4540,3
4541,0
4542,5
4543,3
4544,3
4545,2
4546,6
4547,4
4548,0
4549,6
4550,5
4551,4
4552,6
4553,6
4554,3
4555,4
4556,6
4557,6
4558,3
4559,2
4560,4
4561,4
4562,3
4563,2
4564,0
4565,3
4566,3
4567,4
4568,3
4569,3
4570,0
4571,6
4572,4
4573,0
4574,3
4575,1
4576,6
4577,6
4578,4
4579,3
4580,6
4581,5
4582,6
4583,0
4584,4
4585,6
4586,0
4587,5
4588,2
4589,3
4590,2
4591,3
4592,4
4593,4
4594,2
4595,2
4596,6
4597,5
4598,6
4599,0
4600,2
4601,2
4602,2
4603,6
4604,5
4605,5
4606,2
4607,5
4608,4
4609,2
4610,3
4611,4
4612,4
4613,3
4614,3
4615,5
4616,3
4617,5
4618,2
4619,0
4620,5
4621,3
4622,4
4623,2
4624,0
4625,4
4626,5
4627,6
4628,6
4629,3
4630,6
4631,6
4632,6
4633,3
4634,6
4635,6
4636,2
4637,4
4638,3
4639,6
4640,4
4641,2
4642,6
4643,0
4644,3
4645,2
4646,4
4647,5
4648,3
4649,3
4650,2
4651,0
4652,6
4653,1
4654,3
4655,2
4656,2
4657,3
4658,3
4659,3
4660,0
4661,6
4662,0
4663,6
4664,1
4665,5
4666,3
4667,2
4668,6
4669,5
4670,2
4671,2
4672,4
4673,4
4674,2
4675,4
4676,5
4677,3
4678,1
4679,0
4680,5
4681,6
4682,3
4683,3
4684,5
4685,0
4686,0
4687,6
4688,6
4689,2
4690,6
4691,2
4692,3
4693,2
4694,6
4695,6
4696,2
4697,2
4698,3
4699,0
4700,4
4701,0
4702,5
4703,6
4704,3
4705,2
4706,3
4707,4
4708,3
4709,6
4710,6
4711,5
4712,2
4713,0
4714,3
4715,0
4716,4
4717,2
4718,2
4719,6
4720,5
4721,2
4722,0
4723,4
4724,0
4725,0
4726,2
4727,3
4728,6
4729,0
4730,2
4731,2
4732,3
4733,3
4734,4
4735,0
4736,0
4737,0
4738,4
4739,0
4740,0
4741,2
4742,3
4743,6
4744,5
4745,2
4746,2
4747,6
4748,0
4749,5
4750,0
4751,6
4752,2
4753,0
4754,3
4755,3
4756,6
4757,0
4758,4
4759,6
4760,3
4761,4
4762,6
4763,3
4764,5
4765,0
4766,4
4767,6
4768,2
4769,5
4770,0
4771,3
4772,4
4773,2
4774,5
4775,2
4776,3
4777,2
4778,6
4779,2
4780,6
4781,0
4782,3
4783,4
4784,0
4785,4
4786,0
4787,6
4788,2
4789,2
4790,0
4791,5
4792,5
4793,2
4794,6
4795,3
4796,0
4797,1
4798,0
4799,3
4800,6
4801,0
4802,3
4803,0
4804,3
4805,6
4806,0
4807,6
4808,4
4809,3
4810,4
4811,6
4812,6
4813,2
4814,0
4815,0
4816,3
4817,4
4818,3
4819,6
4820,0
4821,3
4822,3
4823,3
4824,3
4825,6
4826,2
4827,2
4828,6
4829,3
4830,0
4831,3
4832,3
4833,0
4834,1
4835,2
4836,6
4837,2
4838,4
4839,4
4840,0
4841,4
4842,3
4843,3
4844,5
4845,6
4846,3
4847,4
4848,0
4849,4
4850,3
4851,3
4852,1
4853,6
4854,6
4855,6
4856,0
4857,4
4858,5
4859,3
4860,2
4861,3
4862,2
4863,6
4864,6
4865,3
4866,5
4867,2
4868,6
4869,2
4870,0
4871,6
4872,6
4873,5
4874,2
4875,4
4876,4
4877,6
4878,4
4879,0
4880,2
4881,6
4882,2
4883,2
4884,5
4885,3
4886,4
4887,5
4888,0
4889,3
4890,4
4891,0
4892,6
4893,5
4894,6
4895,3
4896,0
4897,0
4898,6
4899,4
4900,6
4901,3
4902,6
4903,2
4904,0
4905,6
4906,2
4907,6
4908,6
4909,2
4910,0
4911,4
4912,4
4913,0
4914,6
4915,2
4916,6
4917,2
4918,6
4919,6
4920,4
4921,1
4922,6
4923,5
4924,4
4925,3
4926,3
4927,0
4928,3
4929,4
4930,2
4931,4
4932,3
4933,3
4934,3
4935,2
4936,4
4937,4
4938,3
4939,2
4940,0
4941,0
4942,6
4943,5
4944,3
4945,3
4946,3
4947,6
4948,3
4949,0
4950,2
4951,3
4952,0
4953,2
4954,0
4955,4
4956,3
4957,2
4958,5
4959,0
4960,3
4961,6
4962,3
4963,6
4964,5
4965,6
4966,6
4967,3
4968,2
4969,5
4970,3
4971,6
4972,0
4973,0
4974,3
4975,0
4976,3
4977,6
4978,2
4979,3
4980,6
4981,3
4982,0
4983,2
4984,6
4985,3
4986,4
4987,0
4988,0
4989,2
4990,4
4991,6
4992,0
4993,6
4994,6
4995,3
4996,6
4997,6
4998,4
4999,6
5000,6
5001,5
5002,3
5003,6
5004,0
5005,6
5006,0
5007,2
5008,6
5009,2
5010,4
5011,2
5012,3
5013,0
5014,3
5015,6
5016,0
5017,0
5018,3
5019,6
5020,2
5021,4
5022,3
5023,6
5024,6
5025,5
5026,2
5027,4
5028,5
5029,3
5030,6
5031,6
5032,3
5033,2
5034,0
5035,4
5036,5
5037,5
5038,2
5039,0
5040,5
5041,0
5042,4
5043,6
5044,2
5045,6
5046,5
5047,0
5048,3
5049,6
5050,5
5051,3
5052,3
5053,0
5054,0
5055,3
5056,0
5057,2
5058,0
5059,6
5060,3
5061,6
5062,1
5063,0
5064,6
5065,0
5066,6
5067,6
5068,2
5069,6
5070,0
5071,4
5072,4
5073,0
5074,2
5075,1
5076,0
5077,6
5078,0
5079,4
5080,5
5081,2
5082,0
5083,4
5084,0
5085,6
5086,3
5087,4
5088,2
5089,3
5090,6
5091,3
5092,2
5093,3
5094,6
5095,2
5096,2
5097,4
5098,3
5099,4
5100,4
5101,5
5102,3
5103,2
5104,2
5105,3
5106,5
5107,2
5108,3
5109,3
5110,6
5111,2
5112,6
5113,3
5114,2
5115,0
5116,5
5117,3
5118,2
5119,2
5120,6
5121,2
5122,6
5123,5
5124,0
5125,4
5126,5
5127,3
5128,2
5129,3
5130,3
5131,6
5132,3
5133,3
5134,3
5135,0
5136,4
5137,3
5138,4
5139,2
5140,6
5141,0
5142,0
5143,2
5144,3
5145,3
5146,4
5147,6
5148,3
5149,6
5150,5
5151,6
5152,2
5153,3
5154,6
5155,4
5156,5
5157,5
5158,4
5159,3
5160,4
5161,6
5162,3
5163,6
5164,4
5165,3
5166,6
5167,6
5168,5
5169,0
5170,5
5171,6
5172,6
5173,6
5174,0
5175,2
5176,2
5177,5
5178,0
5179,3
5180,2
5181,0
5182,2
5183,3
5184,2
5185,4
5186,3
5187,2
5188,0
5189,3
5190,4
5191,5
5192,6
5193,2
5194,6
5195,6
5196,4
5197,2
5198,5
5199,5
5200,6
5201,3
5202,5
5203,0
5204,0
5205,4
5206,0
5207,4
5208,3
5209,6
5210,2
5211,0
5212,3
5213,2
5214,0
5215,3
5216,3
5217,0
5218,3
5219,4
5220,3
5221,1
5222,2
5223,2
5224,3
5225,4
5226,6
5227,6
5228,6
5229,3
5230,0
5231,2
5232,3
5233,0
5234,2
5235,3
5236,2
5237,3
5238,6
5239,3
5240,3
5241,2
5242,3
5243,0
5244,6
5245,3
5246,6
5247,2
5248,2
5249,4
5250,6
5251,3
5252,0
5253,6
5254,2
5255,3
5256,3
5257,6
5258,0
5259,0
5260,4
5261,2
5262,0
5263,5
5264,6
5265,1
5266,4
5267,6
5268,3
5269,0
5270,2
5271,4
5272,5
5273,4
5274,6
5275,2
5276,1
5277,0
5278,0
5279,0
5280,0
5281,2
5282,3
5283,4
5284,5
5285,6
5286,6
5287,0
5288,5
5289,0
5290,1
5291,4
5292,4
5293,4
5294,0
5295,0
5296,3
5297,3
5298,0
5299,6
5300,2
5301,6
5302,6
5303,3
5304,6
5305,5
5306,3
5307,5
5308,6
5309,0
5310,1
5311,6
5312,6
5313,6
5314,0
5315,2
5316,5
5317,5
5318,3
5319,0
5320,3
5321,5
5322,6
5323,2
5324,4
5325,5
5326,3
5327,3
5328,0
5329,3
5330,2
5331,3
5332,3
5333,3
5334,3
5335,3
5336,2
5337,6
5338,4
5339,5
5340,1
5341,4
5342,4
5343,5
5344,3
5345,3
5346,2
5347,0
5348,0
5349,4
5350,0
5351,4
5352,6
5353,4
5354,2
5355,6
5356,3
5357,3
5358,4
5359,5
5360,3
5361,2
5362,1
5363,5
5364,0
5365,2
5366,2
5367,2
5368,6
5369,6
5370,3
5371,6
5372,2
5373,3
5374,3
5375,6
5376,0
5377,0
5378,2
5379,2
5380,4
5381,4
5382,3
5383,2
5384,6
5385,0
5386,6
5387,5
5388,4
5389,3
5390,4
5391,6
5392,5
5393,3
5394,2
5395,5
5396,0
5397,0
5398,3
5399,2
5400,3
5401,4
5402,5
5403,2
5404,5
5405,2
5406,0
5407,0
5408,0
5409,3
5410,3
5411,4
5412,0
5413,0
5414,6
5415,6
5416,2
5417,1
5418,0
5419,0
5420,3
5421,4
5422,6
5423,2
5424,0
5425,0
5426,6
5427,5
5428,6
5429,3
5430,2
5431,5
5432,6
5433,6
5434,2
5435,0
5436,4
5437,5
5438,2
5439,0
5440,2
5441,3
5442,3
5443,3
5444,6
5445,4
5446,6
5447,0
5448,6
5449,6
5450,3
5451,5
5452,4
5453,2
5454,3
5455,4
5456,2
5457,0
5458,2
5459,6
5460,5
5461,3
5462,6
5463,2
5464,3
5465,4
5466,6
5467,6
5468,2
5469,0
5470,3
5471,0
5472,4
5473,3
5474,6
5475,6
5476,2
5477,6
5478,5
5479,0
5480,2
5481,2
5482,6
5483,0
5484,6
5485,6
5486,0
5487,6
5488,4
5489,3
5490,0
5491,4
5492,2
5493,3
5494,3
5495,0
5496,2
5497,4
5498,0
5499,3
5500,3
5501,3
5502,3
5503,5
5504,2
5505,0
5506,0
5507,3
5508,5
5509,6
5510,3
5511,0
5512,0
5513,6
5514,6
5515,3
5516,6
5517,3
5518,2
5519,6
5520,2
5521,4
5522,2
5523,2
5524,4
5525,4
5526,0
5527,0
5528,5
5529,3
5530,2
5531,2
5532,4
5533,2
5534,4
5535,3
5536,3
5537,3
5538,2
5539,4
5540,0
5541,6
5542,0
5543,2
5544,0
5545,6
5546,3
5547,2
5548,3
5549,1
5550,4
5551,4
5552,2
5553,6
5554,0
5555,3
5556,4
5557,3
5558,0
5559,0
5560,3
5561,3
5562,2
5563,2
5564,5
5565,4
5566,5
5567,6
5568,0
5569,3
5570,6
5571,3
5572,3
5573,4
5574,0
5575,6
5576,2
5577,6
5578,6
5579,0
5580,2
5581,0
5582,0
5583,6
5584,3
5585,3
5586,3
5587,6
5588,4
5589,5
5590,6
5591,6
5592,3
5593,0
5594,3
5595,2
5596,0
5597,0
5598,2
5599,4
5600,6
5601,0
5602,6
5603,6
5604,3
5605,2
5606,0
5607,3
5608,6
5609,6
5610,0
5611,2
5612,6
5613,6
5614,2
5615,6
5616,2
5617,3
5618,0
5619,3
5620,3
5621,5
5622,6
5623,4
5624,2
5625,6
5626,0
5627,2
5628,0
5629,4
5630,4
5631,5
5632,0
5633,4
5634,4
5635,3
5636,6
5637,6
5638,3
5639,3
5640,6
5641,6
5642,5
5643,6
5644,3
5645,3
5646,6
5647,6
5648,6
5649,2
5650,3
5651,3
5652,3
5653,6
5654,4
5655,4
5656,5
5657,4
5658,3
5659,3
5660,5
5661,6
5662,6
5663,3
5664,4
5665,0
5666,4
5667,3
5668,3
5669,3
5670,6
5671,2
5672,3
5673,2
5674,0
5675,6
5676,0
5677,3
5678,6
5679,2
5680,2
5681,2
5682,3
5683,3
5684,5
5685,6
5686,6
5687,0
5688,4
5689,6
5690,6
5691,5
5692,0
5693,3
5694,6
5695,3
5696,0
5697,6
5698,0
5699,4
5700,6
5701,1
5702,3
5703,3
5704,2
5705,6
5706,0
5707,3
5708,0
5709,3
5710,6
5711,6
5712,6
5713,6
5714,1
5715,2
5716,3
5717,6
5718,0
5719,6
5720,4
5721,3
5722,3
5723,3
5724,0
5725,3
5726,3
5727,2
5728,3
5729,4
5730,2
5731,3
5732,3
5733,6
5734,6
5735,2
5736,6
5737,0
5738,0
5739,4
5740,6
5741,5
5742,2
5743,2
5744,3
5745,6
5746,6
5747,3
5748,0
5749,0
5750,4
5751,6
5752,4
5753,2
5754,3
5755,6
5756,2
5757,3
5758,6
5759,3
5760,3
5761,0
5762,2
5763,5
5764,4
5765,0
5766,3
5767,0
5768,4
5769,0
5770,3
5771,4
5772,3
5773,3
5774,3
5775,2
5776,2
5777,2
5778,3
5779,3
5780,2
5781,6
5782,4
5783,2
5784,5
5785,0
5786,2
5787,2
5788,3
5789,3
5790,5
5791,2
5792,4
5793,6
5794,0
5795,0
5796,0
